id_producto;nombre;tipo;precio;numero_cajas
1894;TROFAST;dormitorio;44000;4
1703;NORDLI;dormitorio;1312000;5
3710;Foco LED MR11;iluminacion;4990;12
2768;VILTO;living;69600;1
2376;LIDHULT;living;3756000;5
1950;FALHOLMEN;living;1144800;4
2553;FYRESDAL;living;911200;3
2598;VIMLE;living;1008000;5
2504;NORSBORG;living;288000;2
3624;PAX;dormitorio;3020000;3
2674;MICKE;living;360800;1
3414;PLATSA;living;1470400;4
2593;VIMLE;living;528000;1
1941;STUVA / FRITIDS;dormitorio;332000;1
46;RÅSKOG;living;140000;1
3606;ELVARLI;dormitorio;542400;5
3598;PAX;dormitorio;1236000;5
3196;DALSHULT;living;460000;1
623;MOSSARYD;dormitorio;23200;3
3307;BESTÅ;living;736000;3
2120;SOLLERÖN;living;2265600;1
1995;SOLLERÖN;living;316000;2
1729;TROFAST;dormitorio;196000;2
3040;STUVA / FÖLJA;living;660000;4
2193;HAVSTA;living;1240000;2
3251;FLYTTA;living;429600;5
2938;BEKANT;living;1900000;3
2862;HAVSTA;living;356000;5
2513;VIMLE;living;340000;2
3618;PAX;dormitorio;3360000;5
3610;PAX;dormitorio;1700000;5
1927;BUSUNGE;dormitorio;316000;3
3465;BRIMNES;dormitorio;516000;3
2393;SÖDERHAMN;living;360000;1
2864;MAMMUT;living;103200;3
3222;KLIMPEN;living;1112000;2
3442;STALLARP;living;36000;2
1214;INGOLF;living;276000;3
3625;PAX;dormitorio;2581600;2
3541;PAX;dormitorio;1960000;1
682;VITTSJÖ;dormitorio;556000;5
2500;NORSBORG;living;464000;3
3163;TORSBY / LEIFARNE;living;1340000;5
2453;STOCKSUND;living;80000;2
531;BILLY / MORLIDEN;dormitorio;740000;3
1071;BESTÅ;living;12000;3
2636;LACK;living;71200;1
379;BROR;dormitorio;12000;2
3176;HILVER / LERBERG;living;348000;1
2236;GRÖNLID;living;2872000;4
2683;HEMNES;living;476000;4
3203;VEDBO;living;1836000;4
1932;STUVA / FRITIDS;dormitorio;436000;4
2296;POÄNG;living;137600;3
3573;PAX;dormitorio;2428000;1
1613;MALM;dormitorio;132000;1
644;JONAXEL;dormitorio;596000;5
2213;FRIHETEN;living;1476800;1
3460;SMÅGÖRA;dormitorio;396000;2
1872;SUNDVIK;dormitorio;876000;2
48;BRIMNES;dormitorio;716000;3
1607;MALM;dormitorio;444000;3
2465;GRÖNLID;living;236000;4
2006;TOSTERÖ;living;60000;1
2337;VALLENTUNA;living;544000;1
3402;BILLSBRO;living;12000;5
251;LIDHULT;dormitorio;6298400;4
2832;MELLTORP / NILSOVE;living;711200;1
1015;BESTÅ;living;2168000;5
3509;PAX;dormitorio;4208000;5
2830;LINNMON / ALEX;living;440000;5
3172;LINNMON / ALVARET;living;351200;3
2824;LINNMON / GODVIN;living;300800;3
2070;STEGÖN;living;12960;4
1819;BUNSÖ;dormitorio;55200;1
1300;EKEDALEN;living;276000;5
1398;HATTEFJÄLL;living;836000;3
3493;TRYSIL;dormitorio;716000;4
1318;ANTILOP;living;16000;2
1805;PÅHL;dormitorio;360000;4
2919;STUVA;living;436000;1
1899;TROFAST;dormitorio;380000;5
2323;VALLENTUNA;living;48000;5
803;TIMMERVIKEN;living;92000;5
723;KALLRÖR;dormitorio;36000;2
377;LIATORP;dormitorio;796000;1
2071;SJÄLLAND;living;1520000;1
3138;EKEDALEN / EKEDALEN;living;1356000;3
24;EKEDALEN;living;276000;4
3439;KALLRÖR;living;36000;2
1009;LAXVIKEN;living;140000;5
3129;TORSBY / VOLFGANG;living;1916000;3
2761;INGATORP;living;476000;2
3582;PAX;dormitorio;4276000;1
3567;SUNDLANDET;dormitorio;572800;2
2228;SÖDERHAMN;living;3352000;2
551;ALGOT;dormitorio;146880;2
2150;FRÖSÖN/DUVHOLMEN;living;56000;3
3006;GERTON / TORSKLINT;living;636000;5
378;BESTÅ;dormitorio;1296000;4
2731;YPPERLIG;living;196000;3
2157;SJÄLLAND;living;2481600;2
1936;TROFAST;dormitorio;156000;5
3192;LISABO / RÖNNINGE;living;1660000;3
220;VIMLE;dormitorio;2356000;2
2009;LÄCKÖ;living;394400;2
864;BEKANT;living;1111200;5
1937;TROFAST;dormitorio;220000;4
1812;TROFAST;dormitorio;220000;2
1601;NORDVIKEN / LEIFARNE;living;1820000;3
97;TARVA;dormitorio;696800;3
1565;EKEDALEN / LEIFARNE;living;1260000;3
2326;GRÖNLID;living;3348000;1
3656;ELVARLI;dormitorio;902400;3
3649;PAX;dormitorio;3108000;5
2110;FREKVENS;living;495200;4
1492;NORRÅKER / RÖNNINGE;living;868000;4
2795;SONGESAND;living;124000;1
1784;SUNDVIK;dormitorio;112000;3
584;BESTÅ;dormitorio;100000;5
1335;LERHAMN;living;783200;5
2954;SMÅGÖRA;living;372000;3
1852;SMÅGÖRA;dormitorio;396000;5
2335;NORSBORG;living;3376000;1
3267;TORNVIKEN;living;796000;1
257;JONAXEL;dormitorio;732000;5
3284;BESTÅ;living;1976000;3
3216;EKEDALEN / ODGER;living;1580000;5
2352;NORSBORG;living;1344000;4
2245;NORSBORG;living;304000;2
3658;PAX;dormitorio;2088000;5
47;MINNEN;dormitorio;316000;3
1194;EKERÖ;living;556000;3
2709;GERTON / ODDVALD;living;436000;3
2737;VITTSJÖ;living;487200;3
1392;INGATORP;living;356000;1
1100;NORRÅKER / NORRÅKER;living;1108000;1
2920;HILVER / LERBERG;living;348000;3
1663;PLATSA;dormitorio;284800;1
3211;MÖRBYLÅNGA / ODGER;living;3412000;1
2310;DELAKTIG;living;100000;2
2552;HEMNES;living;1756000;1
3236;MÖRBYLÅNGA / ODGER;living;2780000;4
2645;VITTSJÖ;living;127200;1
3722;Panel LED 60x60 antideslumbrante;iluminacion;44990;2
1534;NORRÅKER / NORRÅKER;living;1012800;5
481;KOLBJÖRN;dormitorio;180000;1
3246;SUNNERSTA;living;100000;2
3375;BESTÅ;living;1336000;4
1895;TROFAST;dormitorio;196000;1
3357;BESTÅ;living;1320000;4
2019;ASKHOLMEN;living;119200;1
2363;LIDHULT;living;80000;1
3069;VÄSTANÅ;living;476000;4
83;NEIDEN;dormitorio;319200;1
917;LIXHULT;living;79200;1
1486;INGATORP / INGATORP;living;2180000;4
1503;VOLFGANG;living;140000;3
3669;PAX;dormitorio;2168000;3
2524;VIMLE;living;1848000;3
1794;SUNDVIK;dormitorio;100000;4
2380;LYCKSELE;living;280000;2
1245;TERJE;living;63200;2
2585;DELAKTIG;living;1200000;5
2907;ARKELSTORP;living;636000;1
1377;YPPERLIG / NILSOVE;living;2060000;4
1960;RESÖ;living;164000;4
21;RÅSKOG;living;140000;1
3694;Bombilla LED A60;iluminacion;5000;10
3131;NORDVIKEN / RÖNNINGE;living;2300000;4
3237;LANEBERG / KARLJAN;living;956000;1
505;OLAUS;dormitorio;23200;5
2197;BESTÅ;living;772000;4
197;GULLIVER;dormitorio;476000;4
3016;TINGBY / NILSOVE;living;2060000;3
1432;YNGVAR;living;316000;5
3433;BILLSBRO;living;28000;2
3609;PAX;dormitorio;2488000;4
2575;GRÖNLID;living;3416000;5
2338;DIHULT;living;210000;3
748;IVAR;dormitorio;1820000;3
3162;IKEA PS 2012 / JANINGE;living;1436000;3
1651;SUMMERA;dormitorio;39200;1
2527;NORSBORG;living;1328000;2
3277;FJÄLLBO;living;476000;1
3401;ENERYDA;living;28000;1
290;LACK;dormitorio;79200;1
632;IVAR;dormitorio;868000;1
1556;NORDVIKEN / NORDVIKEN;living;2676000;4
3235;BACKARYD;living;156000;5
2977;LERHAMN;living;239200;4
3695;Foco LED PAR20;iluminacion;7000;8
2258;LANDSKRONA;living;1996000;2
2780;SVALNÄS;living;496000;3
645;ALGOT;dormitorio;107680;5
614;SELSVIKEN;dormitorio;100000;4
1733;MAMMUT;dormitorio;47200;1
924;BESTÅ;living;300000;2
3699;Foco LED PAR30;iluminacion;11990;6
1287;VILTO;living;45600;3
2374;DELAKTIG;living;3120000;4
3685;PAX / FORSAND;dormitorio;1680000;1
2043;LÄCKÖ;living;156000;1
550;JONAXEL;dormitorio;528000;4
461;SKÅDIS;dormitorio;4800;3
2386;LANDSKRONA;living;4796000;4
1731;LÄTT;dormitorio;108000;3
1919;TROFAST;dormitorio;308000;5
3370;BESTÅ;living;864800;5
1727;SMÅGÖRA;dormitorio;396000;3
369;BESTÅ;dormitorio;988000;4
3119;EKEDALEN / HENRIKSDAL;living;2212000;1
3653;ELVARLI;dormitorio;415200;2
3437;BESTÅ;living;120000;2
126;HEMNES;dormitorio;1748000;5
1699;NORDLI;dormitorio;1312000;3
2315;NORSBORG;living;64000;5
406;JONAXEL;dormitorio;12000;5
2461;VIMLE;living;3828000;2
1080;BEKANT;living;751200;4
1470;MÖRBYLÅNGA / TOSSBERG;living;4372000;1
2012;KUDDARNA;living;76000;5
1985;TOSTERÖ;living;82400;3
2262;HOLMSUND;living;2396000;2
2956;LINNMON / FINNVARD;living;396000;2
1914;TROFAST;dormitorio;280000;2
2716;BRIMNES;living;276000;4
1106;STENSELE / RÖNNINGE;living;912000;2
380;BILLY;dormitorio;228000;2
947;BILLSBRO;living;12000;2
2583;GRÖNLID;living;292000;3
1475;VEDBO;living;476000;4
1299;NORRARYD;living;208000;3
1083;EKET;living;168000;1
2561;VIMLE;living;1120000;2
677;EKET;dormitorio;974400;3
404;ALGOT;dormitorio;423200;1
3565;PLATSA;dormitorio;1008400;4
2921;SKOGSTA / NORRARYD;living;2844000;5
2027;IKEA PS VÅGÖ;living;111200;2
1865;SNIGLAR;dormitorio;116000;1
1802;YPPERLIG;dormitorio;532000;2
68;SNIGLAR;dormitorio;156000;2
1525;NORRNÄS;living;260000;4
537;BOTTNA;dormitorio;36000;2
3654;PAX / VINGROM;dormitorio;2020000;3
3347;HEMNES;living;2688000;3
1719;NORDLI;dormitorio;256000;2
3381;BESTÅ;living;2648000;4
1449;EKEDALEN / EKEDALEN;living;1356000;3
3107;LINNMON / KRILLE;living;308000;3
23;EKEDALEN;living;636800;4
423;EKET;dormitorio;52000;1
1528;MELLTORP / TEODORES;living;199200;3
191;BURFJORD;dormitorio;32000;3
1292;DJUPVIK;living;80000;3
3342;BESTÅ;living;300000;5
3400;NOTVIKEN;living;48000;1
255;JONAXEL;dormitorio;108000;2
547;BILLY;dormitorio;732000;3
256;OLAUS;dormitorio;232000;5
464;BROR;dormitorio;1368000;2
1901;SMÅGÖRA;dormitorio;76000;4
1783;AGAM;dormitorio;156000;1
640;JONAXEL;dormitorio;792000;2
1464;GLENN;living;356000;2
3691;ELVARLI;dormitorio;739200;3
2875;LERHAMN;living;783200;1
799;ALGOT;dormitorio;475200;4
3234;LINNMON / TORSKLINT;living;388000;2
2322;VALLENTUNA;living;80000;3
949;KALLVIKEN;living;76000;5
3503;PAX;dormitorio;1240000;1
3530;PAX;dormitorio;1568000;1
2634;GLADOM;living;47200;4
3094;BEKANT;living;2599200;5
1188;STEFAN;living;68000;2
957;STALLARP;living;36000;4
2770;HAVSTA;living;476000;2
1514;URBAN;living;180000;5
2166;VIDGA;dormitorio;176000;3
3247;GRUNDTAL;living;156000;5
2332;VALLENTUNA;living;83200;5
3029;FLISAT;living;279200;5
3019;BEKANT;living;5286400;1
1228;SVENBERTIL;living;196000;4
1073;MALSJÖ;living;1020800;3
3166;EKEDALEN / TOBIAS;living;2452000;3
768;HISHULT;dormitorio;28000;3
1679;NORDLI;dormitorio;400000;4
859;BESTÅ;living;1120000;2
1709;BEKANT;dormitorio;800000;4
2665;GRANBODA;living;236000;2
3202;LINNMON / ALEX;living;452000;5
1544;HENRIKSDAL;living;476000;2
1677;SONGESAND;dormitorio;476000;2
242;STUVA / FRITIDS;dormitorio;796000;5
2624;LIDHULT;living;1916800;2
287;BILLY;dormitorio;76000;2
253;LIDHULT;dormitorio;4442400;5
994;BEKANT;living;800000;2
1882;SKÖTSAM;dormitorio;20000;4
592;IVAR;dormitorio;470400;4
3012;LINNMON / GODVIN;living;328000;1
293;LIATORP;dormitorio;360000;5
86;HAMMARN;dormitorio;319200;1
3372;BESTÅ;living;336000;5
1880;GODISHUS;dormitorio;236000;3
3594;PLATSA;dormitorio;2240000;5
3665;PAX / MEHAMN/SEKKEN;dormitorio;1584000;3
195;LIDHULT;dormitorio;2672000;1
2774;PÅHL;living;316000;4
315;HEMNES;dormitorio;636800;3
838;LIXHULT;living;116000;4
261;GERSBY;dormitorio;76000;2
3399;BESTÅ;living;1256000;3
2170;KALLAX;dormitorio;716000;5
1708;NORDLI;dormitorio;256000;4
1664;MICKE;dormitorio;196000;2
221;GRÖNLID;dormitorio;3832000;5
839;BRIMNES;living;380800;3
1350;GAMLEBY;living;1980000;3
3078;KLIMPEN;living;2068000;3
3015;EKEDALEN / LEIFARNE;living;1260000;4
2384;GRÖNLID;living;4032000;1
3066;BEKANT;living;835200;3
2174;KALLAX;dormitorio;1080000;5
3398;BESTÅ;living;380000;4
3655;ELVARLI;dormitorio;1196000;5
2206;KNOPPARP;living;276000;2
1659;GODISHUS;dormitorio;236000;2
1404;EKEDALEN / EKEDALEN;living;1900000;2
3213;RYDEBÄCK/BACKARYD / JANINGE;living;972000;5
2462;SANDBACKEN;living;300000;4
1232;BENARP;living;1196000;3
2364;LIDHULT;living;2156000;4
2777;BYLLAN;living;55200;2
1573;MÖCKELBY / HENRIKSDAL;living;3412000;3
2743;BRUSALI;living;260000;1
2887;LINNMON / LALLE;living;380000;4
975;IDÅSEN;living;872000;2
2286;EKTORP;living;140000;2
1133;EKOLSUND;living;1116000;3
3482;PAX;dormitorio;1496000;1
2085;FRÖSÖN/DUVHOLMEN;living;23520;4
2778;LERHAMN;living;239200;4
1341;FRANKLIN;living;103200;5
3432;ORRNÄS;living;23200;1
2992;LISABO / RÖNNINGE;living;1660000;4
1642;VISTHUS;dormitorio;676000;2
336;KOLBJÖRN;dormitorio;276000;4
1974;HÅLLÖ;living;196000;4
3272;BESTÅ;living;800000;2
499;BESTÅ;dormitorio;300000;5
2361;VIMLE;living;100000;3
2801;SUNDVIK;living;140000;5
325;JONAXEL;dormitorio;12000;4
1107;JANINGE;living;144000;3
729;HYLLIS;dormitorio;112800;1
1750;MICKE;dormitorio;360800;3
1856;SNIGLAR;dormitorio;236000;2
100;BUSUNGE;dormitorio;636000;5
1047;EKET;living;36000;4
1032;UPPLEVA;living;116000;5
698;BILLSBRO;dormitorio;12000;5
337;MOSTORP;dormitorio;333600;4
3197;LISABO / JANINGE;living;1276000;3
1319;NORDMELA;living;508800;4
1034;BILLSBRO;living;15200;2
3177;IDÅSEN;living;1916000;4
1229;STOCKSUND;living;1356000;1
224;KURA;dormitorio;100000;4
707;KALLVIKEN;dormitorio;76000;2
1523;BERNHARD;living;596000;5
2538;GRÖNLID;living;3280000;5
1714;NORDLI;dormitorio;976000;5
556;ENERYDA;dormitorio;28000;2
2257;SÖDERHAMN;living;3076000;3
2831;BJURSTA;living;180000;2
2476;LANDSKRONA;living;80000;1
2467;FÄRLÖV;living;316000;2
2564;GRÖNLID;living;768000;3
1863;ÖNSKLIG;dormitorio;47200;2
2034;LÄCKÖ;living;119200;3
1702;STUVA / FRITIDS;dormitorio;300000;5
1422;MELLTORP / JANINGE;living;735200;4
2729;LUNNARP;living;127200;1
1598;EKEDALEN / BERNHARD;living;4372000;1
149;PLATSA;dormitorio;1413600;3
3498;PAX;dormitorio;1440000;3
1537;INGATORP / INGOLF;living;2180000;4
2079;SALTHOLMEN;living;356000;3
1483;GRUVBYN;living;436000;3
2074;SOLLERÖN;living;1612800;2
3450;BILLSBRO;living;28000;2
1981;ÄPPLARÖ;living;316000;2
3425;VASSVIKEN;living;120000;3
92;MALM;dormitorio;756000;5
2936;BEKANT;living;4819200;1
1344;MUREN;living;1116000;2
2022;FRÖSÖN;living;31200;4
1086;BESTÅ;living;2108000;4
2232;LANDSKRONA;living;1596000;4
880;EKET;living;998400;2
1013;BJÄRRED;living;39200;3
2295;HAVSTEN;living;1620000;5
2463;LIDHULT;living;4342400;2
886;BESTÅ;living;336000;2
1858;VÄDRA;dormitorio;76000;3
357;KALLAX;dormitorio;172000;5
2562;VIMLE;living;1292000;5
243;STUVA / FÖLJA;dormitorio;1584000;2
1396;VATTVIKEN;living;796000;4
3255;KUNGSFORS;living;556000;3
2199;HAVSTA;living;1520000;5
829;ROTHULT;living;76000;4
3534;PAX;dormitorio;1452000;3
1078;EKET;living;111200;4
3010;BEKANT;living;396000;2
1225;SAKARIAS;living;76000;3
3232;EKEDALEN / BERNHARD;living;4372000;1
810;IVAR;living;236000;4
559;BESTÅ;dormitorio;80000;4
2841;SLÄKT;living;236000;5
2001;ÄPPLARÖ;living;2300000;4
3002;INGATORP / INGATORP;living;2580000;2
1761;STUVA / FRITIDS;dormitorio;340000;3
2344;LIDHULT;living;7668000;3
1636;NORDMELA;dormitorio;572800;5
1135;AGEN;living;196000;2
1006;KALLRÖR;living;36000;3
2657;MICKE;living;316000;4
776;IVAR;dormitorio;352000;2
1996;ÄPPLARÖ;living;3316000;3
3394;ENERYDA;living;13600;1
3308;BRIMNES;living;696000;3
941;BILLY / OXBERG;living;1836000;5
963;ENERYDA;living;28000;5
2155;SOLLERÖN;living;2235200;3
1515;NORRARYD;living;316000;1
2127;SJÄLLAND;living;284800;3
3666;PAX;dormitorio;3100000;2
1781;TROFAST;dormitorio;292000;1
3349;GUBBARP;living;2400;5
1159;KYRRE;living;48000;1
2200;SÖDERHAMN;living;712000;4
141;BRIMNES;dormitorio;876000;3
3426;STOCKVIKEN;living;168000;1
94;TUFFING;dormitorio;380000;1
3640;PAX;dormitorio;2036000;4
2104;KUDDARNA;living;23200;1
1765;SUNDVIK;dormitorio;100000;1
2065;ÄPPLARÖ;living;1820000;3
2809;LERHAMN;living;319200;5
1076;ÖSTERNÄS;living;56000;3
3706;Tubo LED T5 integrado;iluminacion;5990;10
1079;BESTÅ;living;1080000;5
1360;AGAM;living;156000;2
1280;SVENARNE;living;636000;1
2356;KIVIK;living;3716000;2
190;LIDHULT;dormitorio;7668000;5
1438;BEKVÄM;living;156000;1
1868;GULLIVER;dormitorio;476000;3
2849;BEKANT;living;400000;5
3359;HEDRA;living;7200;1
1674;TYSSEDAL;dormitorio;756000;5
3000;BEKANT;living;740000;3
1163;FANBYN;living;220000;4
1890;SUNDVIK;dormitorio;876000;5
1945;TROFAST;dormitorio;12000;4
714;BESTÅ;dormitorio;180000;1
1168;TULLSTA;living;436000;2
226;VALLENTUNA;dormitorio;3228800;2
2122;HAVSTEN;living;1620000;3
1566;EKEDALEN / ODGER;living;2212000;3
1351;EKEDALEN / HENRIKSDAL;living;2212000;2
1378;LISABO / ODGER;living;1500000;5
778;JONAXEL;dormitorio;448000;5
2629;LJUV;living;196000;4
2771;KLIMPEN;living;1272000;3
2867;BJÖRKSNÄS;living;316000;4
1455;POÄNG;living;107200;2
2798;LISABO;living;596000;1
1202;GRÖNLID;living;1516000;1
876;BESTÅ;living;180000;2
1954;ÄPPLARÖ;living;2753600;1
1263;MELLTORP / TEODORES;living;463200;5
1933;STUVA / FRITIDS;dormitorio;540000;4
2229;BRÅTHULT;living;1021600;2
888;BRIMNES;living;761600;5
2949;LINNMON / GODVIN;living;164000;4
2399;NYHAMN;living;956000;4
3248;RISATORP;living;196000;1
1908;SUNDVIK;dormitorio;636800;5
2740;TRYSIL;living;140000;4
557;BESTÅ;dormitorio;180000;5
1242;KULLABERG;living;176000;5
2648;LINNMON / ALEX;living;368000;4
639;HAVSTA;dormitorio;1788000;3
2059;FRÖSÖN;living;52000;2
613;JONAXEL;dormitorio;120000;2
1796;TROFAST;dormitorio;380000;3
30;NORRÅKER;living;476000;4
3415;GLASSVIK;living;140000;4
1862;VÄDRA;dormitorio;24000;5
1517;VOLFGANG;living;300000;1
3424;BESTÅ;living;60000;5
3436;BESTÅ;living;20000;3
2547;LYCKSELE HÅVET;living;1316000;5
183;DELAKTIG;dormitorio;1676000;1
3205;TORSBY / BERNHARD;living;3100000;3
3553;ELVARLI;dormitorio;349600;1
2742;GRUNDSUND;living;276000;3
3341;BESTÅ;living;180000;5
3637;ELVARLI;dormitorio;520000;3
2637;MALM;living;300000;4
119;NYHAMN;dormitorio;1176000;2
2515;VIMLE;living;1520000;3
3210;LISABO / ODGER;living;1500000;1
2044;SOLLERÖN;living;4115200;3
2058;HÅLLÖ;living;39200;2
1364;FREKVENS;living;141600;1
2039;KUDDARNA;living;76000;3
2747;MARYD;living;276000;4
1312;GRÖNLID;living;796000;2
1961;ÄPPLARÖ;living;79200;1
2377;KIVIK;living;3040000;2
2826;MICKE;living;140000;5
2220;STOCKSUND;living;2156000;1
848;FABRIKÖR;living;508800;1
1854;SMÅGÖRA;dormitorio;220000;5
2025;UTTER;living;36000;2
587;HEJNE;dormitorio;588000;5
3122;KLIMPEN;living;380000;2
2650;KALLAX;living;360000;3
1516;INGATORP / INGOLF;living;2412000;4
2244;SANDBACKEN;living;1472800;1
532;IVAR;dormitorio;36000;3
3488;PAX;dormitorio;1812000;1
1608;RAST;dormitorio;111200;5
2125;SOLLERÖN;living;997600;2
2982;IDÅSEN;living;1036000;5
3127;KLIMPEN / LALLE;living;680000;3
569;JONAXEL;dormitorio;312000;5
2339;SANDARED;living;356000;4
782;IVAR;dormitorio;810400;3
2263;HEMNES;living;1196000;3
1876;BUSUNGE;dormitorio;516000;2
1338;STRÅFLY;living;12000;3
2632;LINNMON / ADILS;living;216000;3
1427;TORSBY / BERNHARD;living;3100000;2
510;VITTSJÖ;dormitorio;512000;4
610;JONAXEL;dormitorio;664000;1
1231;ÖRFJÄLL;living;180000;3
1686;JONAXEL;dormitorio;184000;4
1114;JANINGE;living;476000;4
3586;PLATSA;dormitorio;2490400;5
3688;PAX / MEHAMN/AULI;dormitorio;1636000;4
2277;VIMLE;living;4424000;2
1844;STUVA / FRITIDS;dormitorio;584000;5
448;JONAXEL;dormitorio;92000;5
910;BESTÅ;living;80000;2
711;EKET;dormitorio;16000;4
2776;MALM;living;132000;1
1771;GODISHUS;dormitorio;316000;1
2301;SANDARED;living;276000;1
2684;LINNMON / ADILS;living;240000;1
3558;PLATSA;dormitorio;2794400;4
3257;BROR;living;396000;4
2851;TRANARÖ;living;76000;1
2845;INGATORP;living;476000;1
3141;MELLTORP / MARIUS;living;239200;2
1847;LANGUR;dormitorio;188000;4
1600;LANEBERG / SVENBERTIL;living;1180000;5
2205;SÖDERHAMN;living;1036000;1
2539;LANDSKRONA;living;1440000;2
3013;INGATORP / INGOLF;living;2092000;5
2259;FLOTTEBO;living;1788800;4
1564;LISABO / JANINGE;living;1276000;5
372;HEJNE;dormitorio;564000;3
3117;KLIMPEN;living;1212000;5
712;BROR;dormitorio;536000;4
2991;ÅMLIDEN / OLOV;living;396000;4
3438;MOSSARYD;living;23200;1
3499;SYVDE;dormitorio;476000;4
427;JONAXEL;dormitorio;184000;5
1870;LEN;dormitorio;71200;5
858;HEMNES;living;476000;3
3026;NORRÅKER / RÖNNINGE;living;1580800;3
1418;HENRIKSDAL;living;236000;2
1698;GALANT;dormitorio;1436000;2
209;HOLMSUND;dormitorio;2396000;3
3243;NISSAFORS;living;79200;4
1749;ÖRFJÄLL;dormitorio;156000;3
1878;GULLIVER;dormitorio;636000;4
2643;KNARREVIK;living;31200;3
836;LIATORP;living;1076000;1
1375;NOMINELL;living;100000;2
3535;PAX;dormitorio;1932000;5
1108;NORRARYD;living;316000;1
797;IVAR;dormitorio;60000;2
2309;DELAKTIG;living;60000;5
2604;GRÖNLID;living;1000000;2
2276;VIMLE;living;2828000;2
2621;LIDHULT;living;6198400;4
184;GONATT;dormitorio;876000;4
3324;BESTÅ;living;636000;5
708;BROR;dormitorio;424000;5
2819;LINNMON / LERBERG;living;212000;4
502;BESTÅ;dormitorio;88000;2
579;MÖLLARP;dormitorio;13600;2
739;SVALNÄS;dormitorio;1116000;1
3563;PAX;dormitorio;1408000;4
1283;POÄNG;living;36000;3
2060;SJÄLLAND;living;1381600;4
3466;KLEPPSTAD;dormitorio;279200;1
1484;MÖRBYLÅNGA / LEIFARNE;living;2932000;3
1769;TROFAST;dormitorio;220000;3
1243;LIDHULT;living;1436000;2
2029;PRÄSTHOLM;living;556000;1
3327;HEMNES;living;1908000;3
2989;BEKANT;living;1036000;2
3458;RAKKESTAD;dormitorio;276000;4
892;EKET;living;284800;1
3302;HEMNES;living;2708800;5
1085;VASSVIKEN;living;120000;2
109;SNIGLAR;dormitorio;236000;4
860;BRYGGJA;living;477600;2
2285;KLIPPAN;living;236000;3
580;BROR;dormitorio;300000;5
2226;GAMLARP;living;2236000;4
2365;FÄRLÖV;living;476800;2
3249;VADHOLMA;living;1836000;5
2988;TINGBY;living;796000;2
2741;LINNMON / HILVER;living;620000;2
3382;HANVIKEN;living;40000;1
1744;STRANDMON;dormitorio;396000;3
2233;KIVIK;living;5236000;1
2038;FANBYN;living;220000;4
2454;VIMLE;living;1644000;4
2905;VÄDRA;living;24000;5
3059;GLASHOLM;living;276000;2
1971;SOLLERÖN;living;3826400;4
781;SVALNÄS;dormitorio;1296000;1
2131;KUNGSÖ;living;119200;5
2908;ÖVRARYD;living;508000;1
2940;INGATORP;living;756000;2
19;FRANKLIN;living;119200;5
2706;LINNMON / ALEX;living;312000;2
166;MARKERAD;dormitorio;873600;2
894;HÄLLAN;living;520000;1
2688;LINNMON / ALEX;living;384000;2
1153;IKEA PS GULLHOLMEN;living;236000;5
2597;LIDHULT;living;676000;3
961;KALLRÖR;living;20000;5
3616;PAX;dormitorio;3124000;4
1756;TROFAST;dormitorio;280000;3
5;INGOLF;living;276000;4
1782;TROFAST;dormitorio;200000;1
1567;EKEDALEN / HENRIKSDAL;living;2212000;4
2508;LIDHULT;living;3596000;3
318;HYLLIS;dormitorio;67200;3
1730;LOBERGET / SIBBEN;dormitorio;76000;4
2402;POÄNG;living;220000;4
105;KURA;dormitorio;596000;1
1578;RYDEBÄCK/BACKARYD / JANINGE;living;1116000;4
2053;ÄPPLARÖ;living;340000;4
1710;BEKANT;dormitorio;751200;3
660;JONAXEL;dormitorio;708000;1
3579;PAX;dormitorio;796000;4
2707;BRIMNES;living;124000;5
3180;LISABO / SVENBERTIL;living;1340000;3
1313;LÅNGFJÄLL;living;436000;2
2823;GERTON;living;1028000;3
3681;ELVARLI;dormitorio;1405600;4
3602;PLATSA;dormitorio;628000;4
3033;LERHAMN;living;319200;3
2028;ASKHOLMEN;living;124000;2
1943;TROFAST;dormitorio;132000;3
1358;TÄRENDÖ / GUNDE;living;196000;5
675;ALGOT;dormitorio;187200;1
1210;BINGSTA;living;556000;3
1339;TRANARÖ;living;76000;4
2967;BEKANT;living;2336000;3
225;KURA;dormitorio;100000;4
3698;Panel LED 60x60;iluminacion;29990;2
2148;FRÖSÖN/DUVHOLMEN;living;116000;3
3317;BRIMNES;living;1012000;3
808;KALLAX;living;200000;3
3344;BESTÅ;living;1296000;3
3270;TIMMERVIKEN;living;80000;4
2948;NORDLI;living;340000;3
153;SUNDVIK;dormitorio;679200;5
2792;MALMSTA;living;476000;3
552;ENERYDA;dormitorio;28000;2
1239;ANTILOP;living;88000;3
2306;HEMNES;living;1196000;1
1412;EKERÖ;living;636000;3
2051;ÄPPLARÖ;living;1156000;2
1660;NORDLI;dormitorio;736000;4
3077;BEKANT;living;2300000;5
574;NOTVIKEN;dormitorio;48000;4
1033;BILLSBRO;living;20000;2
1614;KULLEN;dormitorio;71200;3
3589;PAX;dormitorio;3168000;4
2444;LANDSKRONA;living;4396000;5
2235;STRANDMON;living;240000;2
326;BESTÅ;dormitorio;20000;3
2093;SJÄLLAND;living;252800;2
3306;BESTÅ;living;2384000;2
3638;ELVARLI;dormitorio;944800;2
2443;DELAKTIG;living;2480000;4
281;HEJNE;dormitorio;132000;1
