id_paquete;id_producto;id_caja
3745;454;1
3746;167;1
3747;3695;1
3748;2349;1
3749;3024;1
3750;3640;1
3751;2045;1
3752;2312;1
3753;3668;1
3754;1358;1
3755;3021;1
3756;1240;1
3757;36;1
3758;580;1
3759;3339;1
3760;1374;1
3761;254;1
3762;516;1
3763;2734;1
3764;55;1
3765;859;1
3766;796;1
3767;98;1
3768;1376;1
3769;3687;1
3770;1964;1
3771;3565;1
3772;2302;1
3773;3461;1
3774;3402;1
3775;757;1
3776;2450;1
3777;3645;1
3778;584;1
3779;1017;1
3780;2761;1
3781;1354;1
3782;225;1
3783;2466;1
3784;3380;1
3785;559;1
3786;1784;1
3787;2172;1
3788;3451;1
3789;491;1
3790;1596;1
3791;1557;1
3792;1830;1
3793;3061;1
3794;3226;1
3795;2118;1
3796;3721;1
3797;2634;1
3798;2972;1
3799;3562;1
3800;1164;1
3801;3252;1
3802;1525;1
3803;2990;1
3804;1779;1
3805;1566;1
3806;3367;1
3807;988;1
3808;3162;1
3809;637;1
3810;3545;1
3811;3717;1
3812;3423;1
3813;2060;1
3814;3524;1
3815;93;1
3816;1664;1
3817;3452;1
3818;2964;1
3819;3182;1
3820;3100;1
3821;166;1
3822;1926;1
3823;1134;1
3824;598;1
3825;1770;1
3826;1597;1
3827;625;1
3828;2053;1
3829;3206;1
3830;3153;1
3831;1707;1
3832;3139;1
3833;223;1
3834;3709;1
3835;549;1
3836;13;1
3837;3336;1
3838;3009;1
3839;1709;1
3840;3168;1
3841;3727;1
3842;1281;1
3843;1813;1
3844;182;1
3845;553;1
3846;2414;1
3847;3550;1
3848;276;1
3849;1853;1
3850;1271;1
3851;1861;1
3852;3255;1
3853;2309;1
3854;3165;1
3855;3026;1
3856;99;1
3857;2379;1
3858;1010;1
3859;723;1
3860;3470;1
3861;846;1
3862;3539;1
3863;1641;1
3864;3079;1
3865;747;1
3866;196;1
3867;647;1
3868;2570;1
3869;3204;1
3870;2533;1
3871;900;1
3872;329;1
3873;3260;1
3874;3373;1
3875;2548;1
3876;3167;1
3877;1570;1
3878;3230;1
3879;304;1
3880;1791;1
3881;3433;1
3882;886;1
3883;1823;1
3884;1468;1
3885;3631;1
3886;3249;1
3887;3536;1
3888;3351;1
3889;3447;1
3890;3385;1
3891;651;1
3892;941;1
3893;3679;1
3894;1968;1
3895;1975;1
3896;3283;1
3897;3398;1
3898;178;1
3899;2404;1
3900;1509;1
3901;3145;1
3902;344;1
3903;466;1
3904;683;1
3905;835;1
3906;3087;1
3907;2284;1
3908;1818;1
3909;3117;1
3910;204;1
3911;2543;1
3912;2808;1
3913;1848;1
3914;3683;1
3915;62;1
3916;1825;1
3917;2106;1
3918;1030;1
3919;2864;1
3920;3072;1
3921;3035;1
3922;2458;1
3923;801;1
3924;2559;1
3925;1671;1
3926;40;1
3927;3156;1
3928;2225;1
3929;3375;1
3930;2234;1
3931;2491;1
3932;1060;1
3933;3310;1
3934;42;1
3935;3625;1
3936;334;1
3937;2738;1
3938;1155;1
3939;611;1
3940;138;1
3941;2999;1
3942;554;1
3943;19;1
3944;1039;1
3945;2716;1
3946;2473;1
3947;1426;1
3948;3207;1
3949;1616;1
3950;616;1
3951;3172;1
3952;3136;1
3953;354;1
3954;792;1
3955;816;1
3956;2867;1
3957;345;1
3958;2957;1
3959;1748;1
3960;3325;1
3961;110;1
3962;1168;1
3963;358;1
3964;3497;1
3965;1116;1
3966;2524;1
3967;3129;1
3968;3700;1
3969;2084;1
3970;3202;1
3971;1726;1
3972;210;1
3973;3089;1
3974;3137;1
3975;113;1
3976;3560;1
3977;2092;1
3978;158;1
3979;2895;1
3980;930;1
3981;1092;1
3982;697;1
3983;1904;1
3984;1112;1
3985;3705;1
3986;1561;1
3987;1684;1
3988;3624;1
3989;1572;1
3990;474;1
3991;2488;1
3992;2078;1
3993;2411;1
3994;3134;1
3995;594;1
3996;1885;1
3997;2507;1
3998;1321;1
3999;1919;1
4000;3498;1
4001;1701;1
4002;351;1
4003;1227;1
4004;3051;1
4005;1447;1
4006;1594;1
4007;3105;1
4008;3396;1
4009;2977;1
4010;2050;1
4011;1292;1
4012;66;1
4013;3333;1
4014;3477;1
4015;3095;1
4016;3567;1
4017;3673;1
4018;1457;1
4019;2359;1
4020;1612;1
4021;928;1
4022;3036;1
4023;27;1
4024;70;1
4025;139;1
4026;1123;1
4027;3059;1
4028;2315;1
4029;629;1
4030;459;1
4031;3597;1
4032;79;1
4033;1550;1
4034;2353;1
4035;2268;1
4036;3557;1
4037;574;1
4038;3015;1
4039;2901;1
4040;3674;1
4041;3681;1
4042;143;1
4043;1528;1
4044;1041;1
4045;1035;1
4046;1009;1
4047;2374;1
4048;2921;1
4049;2513;1
4050;1128;1
4051;417;1
4052;3062;1
4053;2789;1
4054;1927;1
4055;2252;1
4056;3253;1
4057;246;1
4058;1146;1
4059;3092;1
4060;3626;1
4061;208;1
4062;3518;1
4063;2260;1
4064;2817;1
4065;320;1
4066;932;1
4067;242;1
4068;2069;1
4069;929;1
4070;1516;1
4071;3005;1
4072;3420;1
4073;433;1
4074;2276;1
4075;1085;1
4076;2327;1
4077;2319;1
4078;2042;1
4079;3598;1
4080;813;1
4081;1015;1
4082;2141;1
4083;1714;1
4084;3529;1
4085;2142;1
4086;2121;1
4087;2171;1
4088;2542;1
4089;1490;1
4090;1408;1
4091;1758;1
4092;3329;1
4093;243;1
4094;1984;1
4095;3428;1
4096;1963;1
4097;3353;1
4098;3301;1
4099;1158;1
4100;3654;1
4101;3505;1
4102;3403;1
4103;1359;1
4104;621;1
4105;3424;1
4106;363;1
4107;3324;1
4108;309;1
4109;514;1
4110;37;1
4111;3460;1
4112;1555;1
4113;1150;1
4114;1178;1
4115;2759;1
4116;3514;1
4117;2093;1
4118;1826;1
4119;1959;1
4120;496;1
4121;51;1
4122;1700;1
4123;1621;1
4124;679;1
4125;1993;1
4126;2401;1
4127;3029;1
4128;3443;1
4129;3615;1
4130;2561;1
4131;3332;1
4132;3473;1
4133;28;1
4134;24;1
4135;2409;1
4136;2270;1
4137;3387;1
4138;1198;1
4139;1453;1
4140;3614;1
4141;1773;1
4142;938;1
4143;3040;1
4144;3246;1
4145;2770;1
4146;2500;1
4147;1233;1
4148;3231;1
4149;92;1
4150;3199;1
4151;1494;1
4152;2540;1
4153;1806;1
4154;3180;1
4155;353;1
4156;3113;1
4157;2539;1
4158;534;1
4159;1038;1
4160;3152;1
4161;1850;1
4162;3033;1
4163;3710;1
4164;2;1
4165;3281;1
4166;3239;1
4167;895;1
4168;2133;1
4169;3028;1
4170;1801;1
4171;1669;1
4172;2422;1
4173;3471;1
4174;2520;1
4175;3594;1
4176;3003;1
4177;3103;1
4178;1858;1
4179;3663;1
4180;2981;1
4181;1377;1
4182;1667;1
4183;1266;1
4184;3300;1
4185;603;1
4186;3141;1
4187;2733;1
4188;3341;1
4189;1615;1
4190;767;1
4191;1445;1
4192;1894;1
4193;3205;1
4194;5;1
4195;405;1
4196;3578;1
4197;1584;1
4198;3001;1
4199;3491;1
4200;88;1
4201;2838;1
4202;12;1
4203;85;1
4204;2273;1
4205;1024;1
4206;3114;1
4207;862;1
4208;2047;1
4209;413;1
4210;257;1
4211;1344;1
4212;3682;1
4213;2020;1
4214;2007;1
4215;3307;1
4216;3548;1
4217;1360;1
4218;41;1
4219;3678;1
4220;545;1
4221;937;1
4222;2478;1
4223;15;1
4224;2987;1
4225;730;1
4226;2097;1
4227;50;1
4228;1350;1
4229;3041;1
4230;2036;1
4231;2261;1
4232;2199;1
4233;2351;1
4234;3489;1
4235;303;1
4236;3314;1
4237;1998;1
4238;230;1
4239;3173;1
4240;1388;1
4241;313;1
4242;3330;1
4243;59;1
4244;3155;1
4245;2686;1
4246;1109;1
4247;3235;1
4248;731;1
4249;1665;1
4250;3356;1
4251;2690;1
4252;1694;1
4253;2902;1
4254;1851;1
4255;2030;1
4256;2396;1
4257;2362;1
4258;221;1
4259;3464;1
4260;1794;1
4261;2670;1
4262;3247;1
4263;361;1
4264;1185;1
4265;2109;1
4266;2829;1
4267;3178;1
4268;1756;1
4269;3031;1
4270;324;1
4271;2681;1
4272;505;1
4273;3463;1
4274;3502;1
4275;1637;1
4276;2870;1
4277;561;1
4278;3126;1
4279;1434;1
4280;369;1
4281;3642;1
4282;3317;1
4283;3450;1
4284;2647;1
4285;3563;1
4286;2975;1
4287;54;1
4288;1342;1
4289;2549;1
4290;2247;1
4291;2191;1
4292;3646;1
4293;1686;1
4294;743;1
4295;114;1
4296;2009;1
4297;2802;1
4298;1543;1
4299;3194;1
4300;284;1
4301;3344;1
4302;1722;1
4303;191;1
4304;1196;1
4305;293;1
4306;227;1
4307;1032;1
4308;918;1
4309;805;1
4310;1610;1
4311;2032;1
4312;1571;1
4313;3309;1
4314;2567;1
4315;3604;1
4316;3592;1
4317;2592;1
4318;2784;1
4319;3030;1
4320;2345;1
4321;3076;1
4322;126;1
4323;368;1
4324;2367;1
4325;2937;1
4326;236;1
4327;2739;1
4328;1066;1
4329;840;1
4330;9;1
4331;7;1
4332;3102;1
4333;652;1
4334;2777;1
4335;3641;1
4336;2386;1
4337;2067;1
4338;2304;1
4339;2855;1
4340;3427;1
4341;23;1
4342;1300;1
4343;2510;1
4344;1485;1
4345;2849;1
4346;460;1
4347;3696;1
4348;630;1
4349;3272;1
4350;1991;1
4351;2529;1
4352;308;1
4353;604;1
4354;1069;1
4355;883;1
4356;2167;1
4357;3660;1
4358;716;1
4359;224;1
4360;2038;1
4361;247;1
4362;3699;1
4363;3552;1
4364;1478;1
4365;1564;1
4366;2711;1
4367;3694;1
4368;73;1
4369;786;1
4370;948;1
4371;1370;1
4372;1653;1
4373;2323;1
4374;1974;1
4375;1971;1
4376;1482;1
4377;1075;1
4378;1192;1
4379;1878;1
4380;157;1
4381;2221;1
4382;3238;1
4383;503;1
4384;1305;1
4385;2437;1
4386;1084;1
4387;1902;1
4388;2699;1
4389;1068;1
4390;2669;1
4391;1680;1
4392;1668;1
4393;2874;1
4394;1986;1
4395;3125;1
4396;1186;1
4397;707;1
4398;132;1
4399;2696;1
4400;3097;1
4401;1441;1
4402;2105;1
4403;1805;1
4404;430;1
4405;3159;1
4406;1395;1
4407;1328;1
4408;3453;1
4409;3465;1
4410;1891;1
4411;3184;1
4412;3069;1
4413;455;1
4414;3366;1
4415;2266;1
4416;1981;1
4417;147;1
4418;1435;1
4419;912;1
4420;645;1
4421;701;1
4422;1882;1
4423;3275;1
4424;2232;1
4425;970;1
4426;2137;1
4427;213;1
4428;2595;1
4429;2757;1
4430;3160;1
4431;1713;1
4432;1432;1
4433;851;1
4434;294;1
4435;2235;1
4436;1829;1
4437;3254;1
4438;2498;1
4439;1634;1
4440;2517;1
4441;1430;1
4442;3192;1
4443;3229;1
4444;1299;1
4445;43;1
4446;910;1
4447;2485;1
4448;120;1
4449;17;1
4450;1003;1
4451;3054;1
4452;3258;1
4453;2887;1
4454;579;1
4455;3493;1
4456;2495;1
4457;3414;1
4458;2924;1
4459;302;1
4460;1047;1
4461;3713;1
4462;3621;1
4463;3697;1
4464;3439;1
4465;2928;1
4466;1907;1
4467;372;1
4468;1254;1
4469;1658;1
4470;1841;1
4471;3185;1
4472;1413;1
4473;3613;1
4474;1499;1
4475;2442;1
4476;2865;1
4477;3547;1
4478;47;1
4479;909;1
4480;1237;1
4481;2474;1
4482;656;1
4483;3285;1
4484;476;1
4485;2756;1
4486;3203;1
4487;3499;1
4488;1529;1
4489;3055;1
4490;1347;1
4491;1711;1
4492;3279;1
4493;2238;1
4494;699;1
4495;1270;1
4496;2236;1
4497;624;1
4498;2831;1
4499;3080;1
4500;2611;1
4501;75;1
4502;3456;1
4503;508;1
4504;2876;1
4505;3490;1
4506;1943;1
4507;1407;1
4508;3043;1
4509;3319;1
4510;3150;1
4511;3618;1
4512;1489;1
4513;636;1
4514;1967;1
4515;1675;1
4516;1296;1
4517;1488;1
4518;3208;1
4519;1449;1
4520;3083;1
4521;1691;1
4522;2412;1
4523;591;1
4524;3416;1
4525;3421;1
4526;3425;1
4527;2204;1
4528;331;1
4529;3555;1
4530;3590;1
4531;438;1
4532;1402;1
4533;3346;1
4534;2750;1
4535;2219;1
4536;657;1
4537;1957;1
4538;540;1
4539;3108;1
4540;1746;1
4541;493;1
4542;2347;1
4543;168;1
4544;2164;1
4545;450;1
4546;14;1
4547;2212;1
4548;3265;1
4549;2949;1
4550;705;1
4551;3316;1
4552;618;1
4553;2361;1
4554;2290;1
4555;2039;1
4556;775;1
4557;994;1
4558;3288;1
4559;2835;1
4560;146;1
4561;1749;1
4562;2285;1
4563;2579;1
4564;379;1
4565;1807;1
4566;692;1
4567;193;1
4568;1065;1
4569;97;1
4570;3689;1
4571;3422;1
4572;2596;1
4573;3702;1
4574;1231;1
4575;2976;1
4576;3517;1
4577;2000;1
4578;2206;1
4579;1738;1
4580;502;1
4581;2392;1
4582;2854;1
4583;2095;1
4584;3290;1
4585;2453;1
4586;3703;1
4587;659;1
4588;3616;1
4589;2257;1
4590;2148;1
4591;31;1
4592;2578;1
4593;3020;1
4594;2077;1
4595;1946;1
4596;2785;1
4597;2216;1
4598;3276;1
4599;2518;1
4600;265;1
4601;2967;1
4602;3409;1
4603;2429;1
4604;356;1
4605;1537;1
4606;3284;1
4607;3693;1
4608;72;1
4609;2129;1
4610;394;1
4611;3481;1
4612;1734;1
4613;2343;1
4614;703;1
4615;665;1
4616;2372;1
4617;2558;1
4618;1070;1
4619;2099;1
4620;1601;1
4621;2299;1
4622;2511;1
4623;1772;1
4624;1088;1
4625;2082;1
4626;3638;1
4627;2487;1
4628;523;1
4629;1222;1
4630;3349;1
4631;3360;1
4632;420;1
4633;724;1
4634;567;1
4635;1220;1
4636;3135;1
4637;631;1
4638;2170;1
4639;3372;1
4640;1916;1
4641;2728;1
4642;2872;1
4643;3665;1
4644;2451;1
4645;971;1
4646;3513;1
4647;80;1
4648;2620;1
4649;2463;1
4650;2090;1
4651;3725;1
4652;3650;1
4653;3146;1
4654;1380;1
4655;3698;1
4656;873;1
4657;3706;1
4658;2223;1
4659;1730;1
4660;3677;1
4661;3116;1
4662;2812;1
4663;915;1
4664;1409;1
4665;696;1
4666;925;1
4667;3617;1
4668;613;1
4669;39;1
4670;2087;1
4671;947;1
4672;1301;1
4673;3251;1
4674;200;1
4675;3189;1
4676;1097;1
4677;1854;1
4678;1721;1
4679;3047;1
4680;3568;1
4681;486;1
4682;1174;1
4683;1786;1
4684;686;1
4685;2348;1
4686;532;1
4687;1353;1
4688;1747;1
4689;1532;1
4690;3348;1
4691;179;1
4692;693;1
4693;2613;1
4694;2331;1
4695;2057;1
4696;2589;1
4697;1563;1
4698;1319;1
4699;1578;1
4700;2400;1
4701;1079;1
4702;3274;1
4703;69;1
4704;2028;1
4705;3664;1
4706;817;1
4707;3175;1
4708;3071;1
4709;643;1
4710;751;1
4711;1446;1
4712;3078;1
4713;963;1
4714;623;1
4715;898;1
4716;1081;1
4717;35;1
4718;84;1
4719;1207;1
4720;408;1
4721;2111;1
4722;3556;1
4723;3579;1
4724;220;1
4725;1933;1
4726;3462;1
4727;1857;1
4728;3200;1
4729;434;1
4730;3522;1
4731;3393;1
4732;406;1
4733;3588;1
4734;3527;1
4735;2229;1
4736;876;1
4737;1459;1
4738;3708;1
4739;484;1
4740;2577;1
4741;3107;1
4742;1985;1
4743;2594;1
4744;177;1
4745;1518;1
4746;1842;1
4747;1162;1
4748;1165;1
4749;1650;1
4750;2655;1
4751;1022;1
4752;3264;1
4753;1545;1
4754;2024;1
4755;1799;1
4756;30;1
4757;2828;1
4758;2307;1
4759;2827;1
4760;3429;1
4761;691;1
4762;2471;1
4763;2080;1
4764;330;1
4765;2576;1
4766;63;1
4767;1953;1
4768;3602;1
4769;2328;1
4770;2490;1
4771;1696;1
4772;2283;1
4773;3720;1
4774;1076;1
4775;1433;1
4776;3052;1
4777;1935;1
4778;207;1
4779;333;1
4780;1795;1
4781;3378;1
4782;2538;1
4783;3574;1
4784;2041;1
4785;33;1
4786;1089;1
4787;2274;1
4788;3634;1
4789;18;1
4790;1345;1
4791;2127;1
4792;187;1
4793;2457;1
4794;1607;1
4795;3662;1
4796;1137;1
4797;3163;1
4798;2376;1
4799;735;1
4800;3201;1
4801;107;1
4802;3216;1
4803;428;1
4804;2444;1
4805;1611;1
4806;2932;1
4807;3111;1
4808;1124;1
4809;517;1
4810;3648;1
4811;1440;1
4812;267;1
4813;1191;1
4814;3101;1
4815;893;1
4816;2598;1
4817;957;1
4818;844;1
4819;375;1
4820;770;1
4821;1600;1
4822;3571;1
4823;151;1
4824;569;1
4825;1224;1
4826;1337;1
4827;2065;1
4828;2255;1
4829;2506;1
4830;2801;1
4831;11;1
4832;653;1
4833;2468;1
4834;721;1
4835;3635;1
4836;2002;1
4837;718;1
4838;612;1
4839;233;1
4840;589;1
4841;251;1
4842;2523;1
4843;480;1
4844;253;1
4845;186;1
4846;2193;1
4847;1880;1
4848;1821;1
4849;427;1
4850;897;1
4851;307;1
4852;927;1
4853;1643;1
4854;1742;1
4855;1341;1
4856;3147;1
4857;850;1
4858;1464;1
4859;3479;1
4860;1366;1
4861;199;1
4862;2809;1
4863;3149;1
4864;2892;1
4865;1831;1
4866;391;1
4867;2215;1
4868;3004;1
4869;2600;1
4870;3407;1
4871;733;1
4872;234;1
4873;2083;1
4874;2585;1
4875;461;1
4876;2272;1
4877;3094;1
4878;2070;1
4879;797;1
4880;180;1
4881;2369;1
4882;1960;1
4883;1232;1
4884;1086;1
4885;3245;1
4886;942;1
4887;3148;1
4888;3257;1
4889;209;1
4890;933;1
4891;116;1
4892;261;1
4893;539;1
4894;1252;1
4895;365;1
4896;888;1
4897;2956;1
4898;318;1
4899;1403;1
4900;1331;1
4901;3715;1
4902;1767;1
4903;2365;1
4904;1908;1
4905;3286;1
4906;1330;1
4907;2633;1
4908;1025;1
4909;3558;1
4910;2906;1
4911;1828;1
4912;2475;1
4913;3296;1
4914;2278;1
4915;2063;1
4916;1197;1
4917;1228;1
4918;979;1
4919;3049;1
4920;3084;1
4921;2025;1
4922;315;1
4923;3161;1
4924;1194;1
4925;2544;1
4926;3639;1
4927;789;1
4928;2417;1
4929;355;1
4930;3067;1
4931;2940;1
4932;1735;1
4933;3335;1
4934;1133;1
4935;3712;1
4936;2288;1
4937;2153;1
4938;2986;1
4939;944;1
4940;1936;1
4941;3437;1
4942;2778;1
4943;2889;1
4944;1792;1
4945;2660;1
4946;214;1
4947;2054;1
4948;2730;1
4949;3576;1
4950;1274;1
4951;1424;1
4952;748;1
4953;546;1
4954;287;1
4955;2719;1
4956;2113;1
4957;1903;1
4958;1119;1
4959;3633;1
4960;3431;1
4961;2055;1
4962;2736;1
4963;1803;1
4964;3391;1
4965;2116;1
4966;6;1
4967;3198;1
4968;1593;1
4969;1725;1
4970;1585;1
4971;2969;1
4972;1732;1
4973;3418;1
4974;1582;1
4975;1001;1
4976;3381;1
4977;2313;1
4978;2718;1
4979;1218;1
4980;974;1
4981;2922;1
4982;1250;1
4983;1753;1
4984;1275;1
4985;1183;1
4986;3104;1
4987;2387;1
4988;2467;1
4989;1215;1
4990;3377;1
4991;586;1
4992;3358;1
4993;2995;1
4994;2638;1
4995;2894;1
4996;2650;1
4997;2622;1
4998;3065;1
4999;77;1
5000;1322;1
5001;3458;1
5002;3297;1
5003;3538;1
5004;2448;1
5005;2904;1
5006;1073;1
5007;885;1
5008;32;1
5009;605;1
5010;2305;1
5011;2059;1
5012;260;1
5013;2242;1
5014;3533;1
5015;1648;1
5016;990;1
5017;494;1
5018;3151;1
5019;973;1
5020;1820;1
5021;495;1
5022;702;1
5023;3599;1
5024;2766;1
5025;3225;1
5026;1811;1
5027;881;1
5028;2144;1
5029;2336;1
5030;3177;1
5031;3370;1
5032;3507;1
5033;2912;1
5034;1766;1
5035;3724;1
5036;841;1
5037;3504;1
5038;321;1
5039;3127;1
5040;962;1
5041;1995;1
5042;451;1
5043;1189;1
5044;2370;1
5045;289;1
5046;1800;1
5047;1874;1
5048;3342;1
5049;2342;1
5050;2582;1
5051;543;1
5052;53;1
5053;3448;1
5054;1400;1
5055;3666;1
5056;1847;1
5057;165;1
5058;3053;1
5059;1221;1
5060;115;1
5061;3667;1
5062;3561;1
5063;2993;1
5064;1044;1
5065;541;1
5066;299;1
5067;585;1
5068;3244;1
5069;3070;1
5070;2515;1
5071;314;1
5072;374;1
5073;1685;1
5074;3526;1
5075;280;1
5076;1343;1
5077;2913;1
5078;2435;1
5079;2818;1
5080;3109;1
5081;2245;1
5082;899;1
5083;3637;1
5084;1193;1
5085;1019;1
5086;1702;1
5087;2415;1
5088;527;1
5089;3532;1
5090;2807;1
5091;3585;1
5092;2822;1
5093;148;1
5094;1915;1
5095;3390;1
5096;2703;1
5097;2150;1
5098;3691;1
5099;2920;1
5100;2461;1
5101;1;1
5102;2591;1
5103;3112;1
5104;1235;1
5105;1661;1
5106;101;1
5107;68;1
5108;3620;1
5109;130;1
5110;268;1
5111;3096;1
5112;1655;1
5113;2635;1
5114;2117;1
5115;301;1
5116;3718;1
5117;2514;1
5118;3011;1
5119;3091;1
5120;2571;1
5121;1369;1
5122;1997;1
5123;667;1
5124;61;1
5125;418;1
5126;940;1
5127;1161;1
5128;1172;1
5129;2519;1
5130;1213;1
5131;2900;1
5132;3293;1
5133;633;1
5134;1064;1
5135;3223;1
5136;3467;1
5137;3241;1
5138;622;1
5139;2332;1
5140;3577;1
5141;782;1
5142;965;1
5143;1466;1
5144;2382;1
5145;2537;1
5146;1955;1
5147;1340;1
5148;1768;1
5149;1336;1
5150;3074;1
5151;1329;1
5152;784;1
5153;1913;1
5154;108;1
5155;1014;1
5156;3157;1
5157;592;1
5158;475;1
5159;717;1
5160;226;1
5161;720;1
5162;1999;1
5163;141;1
5164;2685;1
5165;3581;1
5166;573;1
5167;1628;1
5168;997;1
5169;1148;1
5170;3022;1
5171;678;1
5172;1475;1
5173;3534;1
5174;880;1
5175;2402;1
5176;468;1
5177;1901;1
5178;1521;1
5179;3434;1
5180;3340;1
5181;1195;1
5182;3455;1
5183;3495;1
5184;709;1
5185;1262;1
5186;1087;1
5187;1731;1
5188;2297;1
5189;2160;1
5190;3295;1
5191;3657;1
5192;826;1
5193;2844;1
5194;134;1
5195;3306;1
5196;849;1
5197;306;1
5198;2629;1
5199;337;1
5200;1236;1
5201;680;1
5202;3670;1
5203;3543;1
5204;185;1
5205;3181;1
5206;1716;1
5207;2431;1
5208;3130;1
5209;3669;1
5210;471;1
5211;3032;1
5212;821;1
5213;0;1
5214;530;1
5215;131;1
5216;3723;1
5217;2560;1
5218;2899;1
5219;3081;1
5220;2125;1
5221;2618;1
5222;2792;1
5223;3010;1
5224;2034;1
5225;2364;1
5226;489;1
5227;1182;1
5228;1443;1
5229;946;1
5230;712;1
5231;2263;1
5232;2152;1
5233;3484;1
5234;1815;1
5235;2853;1
5236;2791;1
5237;685;1
5238;1814;1
5239;2357;1
5240;76;1
5241;3308;1
5242;1846;1
5243;3474;1
5244;2202;1
5245;1703;1
5246;1419;1
5247;1126;1
5248;1575;1
5249;3197;1
5250;1609;1
5251;2687;1
5252;2608;1
5253;837;1
5254;3440;1
5255;3593;1
5256;1255;1
5257;1511;1
5258;839;1
5259;3088;1
5260;3500;1
5261;3652;1
5262;2173;1
5263;2521;1
5264;3445;1
5265;2882;1
5266;1588;1
5267;2963;1
5268;2553;1
5269;815;1
5270;2497;1
5271;1099;1
5272;3213;1
5273;1050;1
5274;3572;1
5275;2547;1
5276;2177;1
5277;1396;1
5278;1764;1
5279;1911;1
5280;2675;1
5281;3259;1
5282;3068;1
5283;566;1
5284;1834;1
5285;448;1
5286;390;1
5287;1868;1
5288;3214;1
5289;212;1
5290;305;1
5291;1860;1
5292;1135;1
5293;570;1
5294;2145;1
5295;3442;1
5296;3688;1
5297;2903;1
5298;515;1
5299;2823;1
5300;2295;1
5301;1257;1
5302;467;1
5303;3037;1
5304;8;1
5305;753;1
5306;3537;1
5307;1481;1
5308;3583;1
5309;2281;1
5310;2168;1
5311;2493;1
5312;922;1
5313;2551;1
5314;1652;1
5315;1996;1
5316;1547;1
5317;1006;1
5318;71;1
5319;3320;1
5320;776;1
5321;3716;1
5322;2575;1
5323;1027;1
5324;1822;1
5325;3;1
5326;3404;1
5327;2988;1
5328;1223;1
5329;2910;1
5330;2632;1
5331;1870;1
5332;2992;1
5333;169;1
5334;3007;1
5335;2123;1
5336;945;1
5337;1592;1
5338;264;1
5339;2280;1
5340;106;1
5341;1339;1
5342;2911;1
5343;2322;1
5344;734;1
5345;698;1
5346;3722;1
5347;602;1
5348;367;1
5349;1175;1
5350;2883;1
5351;1483;1
5352;760;1
5353;3350;1
5354;3266;1
5355;3183;1
5356;3273;1
5357;288;1
5358;2958;1
5359;1382;1
5360;2841;1
5361;3050;1
5362;1505;1
5363;1739;1
5364;1977;1
5365;2440;1
5366;2803;1
5367;2563;1
5368;2640;1
5369;29;1
5370;3222;1
5371;544;1
5372;3591;1
5373;2377;1
5374;371;1
5375;3528;1
5376;2241;1
5377;3318;1
5378;153;1
5379;3413;1
5380;3164;1
5381;1416;1
5382;2769;1
5383;1013;1
5384;1922;1
5385;583;1
5386;3478;1
5387;518;1
5388;1769;1
5389;397;1
5390;96;1
5391;317;1
5392;2292;1
5393;3454;1
5394;2714;1
5395;490;1
5396;1503;1
5397;2805;1
5398;2628;1
5399;3655;1
5400;2648;1
5401;1533;1
5402;737;1
5403;2004;1
5404;3580;1
5405;2126;1
5406;666;1
5407;1723;1
5408;1398;1
5409;1239;1
5410;465;1
5411;3006;1
5412;1472;1
5413;3354;1
5414;638;1
5415;3234;1
5416;3000;1
5417;3334;1
5418;255;1
5419;2368;1
5420;2456;1
5421;1837;1
5422;205;1
5423;1500;1
5424;1790;1
5425;292;1
5426;2980;1
5427;890;1
5428;2955;1
5429;2174;1
5430;1096;1
5431;3002;1
5432;1421;1
5433;2074;1
5434;3417;1
5435;1208;1
5436;2562;1
5437;872;1
5438;164;1
5439;2418;1
5440;3469;1
5441;1595;1
5442;2496;1
5443;1705;1
5444;547;1
5445;1789;1
5446;1898;1
5447;219;1
5448;1932;1
5449;3656;1
5450;1234;1
5451;426;1
5452;557;1
5453;2590;1
5454;658;1
5455;911;1
5456;3441;1
5457;1176;1
5458;2262;1
5459;1727;1
5460;3025;1
5461;1051;1
5462;1863;1
5463;1057;1
5464;3121;1
5465;2825;1
5466;741;1
5467;3271;1
5468;2643;1
5469;1689;1
5470;2308;1
5471;2389;1
5472;373;1
5473;272;1
5474;1297;1
5475;3410;1
5476;501;1
5477;1378;1
5478;3131;1
5479;3496;1
5480;1698;1
5481;2112;1
5482;2665;1
5483;3692;1
5484;258;1
5485;1838;1
5486;3508;1
5487;3110;1
5488;3140;1
5489;2017;1
5490;1881;1
5491;145;1
5492;896;1
5493;3653;1
5494;1812;1
5495;400;1
5496;2732;1
5497;1715;1
5498;1833;1
5499;855;1
5500;913;1
5501;3263;1
5502;1737;1
5503;262;1
5504;3546;1
5505;511;1
5506;568;1
5507;1551;1
5508;2657;1
5509;1143;1
5510;1576;1
5511;1945;1
5512;82;1
5513;3169;1
5514;2391;1
5515;1456;1
5516;1107;1
5517;91;1
5518;412;1
5519;435;1
5520;2420;1
5521;682;1
5522;752;1
5523;3017;1
5524;1318;1
5525;588;1
5526;562;1
5527;526;1
5528;1644;1
5529;3158;1
5530;2492;1
5531;3077;1
5532;1272;1
5533;2155;1
5534;1002;1
5535;1556;1
5536;291;1
5537;1906;1
5538;1423;1
5539;192;1
5540;3368;1
5541;3436;1
5542;1179;1
5543;2550;1
5544;998;1
5545;860;1
5546;1762;1
5547;119;1
5548;1021;1
5549;1618;1
5550;787;1
5551;3714;1
