id_contenido;id_producto;id_caja;peso
5612;3690;1;7.1
5613;57;1;9.5
5614;2222;1;4.0
5615;1567;1;9.5
5616;1278;1;5.7
5617;1273;1;8.0
5618;1125;1;5.2
5619;853;1;3.2
5620;3446;1;1.5
5621;2626;1;6.2
5622;2027;1;6.5
5623;2948;1;5.7
5624;2162;1;1.2
5625;1718;1;8.7
5626;2018;1;4.9
5627;548;1;5.9
5628;1288;1;4.7
5629;1206;1;4.3
5630;768;1;3.4
5631;2735;1;8.4
5632;1242;1;8.1
5633;1201;1;8.0
5634;766;1;10.1
5635;2108;1;4.6
5636;3554;1;9.8
5637;326;1;4.9
5638;2428;1;8.6
5639;2859;1;9.2
5640;756;1;3.6
5641;2692;1;6.1
5642;1404;1;4.7
5643;3711;1;5.9
5644;1513;1;1.1
5645;1011;1;7.7
5646;2037;1;5.0
5647;3128;1;2.8
5648;1966;1;2.5
5649;785;1;6.9
5650;1244;1;8.7
5651;1899;1;4.4
5652;1381;1;1.7
5653;1855;1;2.3
5654;2610;1;5.1
5655;2646;1;3.5
5656;2804;1;1.9
5657;3215;1;6.3
5658;2978;1;7.7
5659;111;1;2.1
5660;1604;1;10.0
5661;978;1;2.2
5662;2698;1;10.7
5663;311;1;3.5
5664;1864;1;5.4
5665;250;1;4.4
5666;1145;1;10.6
5667;1856;1;6.4
5668;1225;1;8.6
5669;869;1;10.7
5670;2003;1;7.1
5671;1542;1;4.8
5672;1286;1;9.0
5673;1887;1;6.2
5674;1401;1;7.5
5675;875;1;6.1
5676;2584;1;4.3
5677;2652;1;7.1
5678;1859;1;1.7
5679;2971;1;2.9
5680;1937;1;10.6
5681;1375;1;8.1
5682;3027;1;10.0
5683;2021;1;7.3
5684;671;1;1.9
5685;1302;1;4.5
5686;22;1;5.0
5687;2441;1;9.9
5688;206;1;7.2
5689;1106;1;4.2
5690;1214;1;1.8
5691;620;1;1.6
5692;506;1;8.3
5693;403;1;5.3
5694;3575;1;2.4
5695;1059;1;5.4
5696;3250;1;1.7
5697;2250;1;9.9
5698;1656;1;2.2
5699;1412;1;2.5
5700;477;1;6.0
5701;2858;1;3.6
5702;1802;1;3.8
5703;1622;1;5.5
5704;1495;1;2.8
5705;560;1;4.0
5706;746;1;1.2
5707;370;1;10.9
5708;2848;1;6.7
5709;3608;1;8.1
5710;359;1;9.1
5711;16;1;6.0
5712;3016;1;9.9
5713;600;1;8.9
5714;1670;1;4.2
5715;283;1;9.1
5716;2826;1;7.0
5717;1209;1;10.6
5718;2966;1;2.1
5719;1958;1;2.4
5720;2259;1;9.9
5721;1431;1;4.8
5722;590;1;4.6
5723;2534;1;6.9
5724;1896;1;10.4
5725;1741;1;9.3
5726;1210;1;1.4
5727;2166;1;3.8
5728;1524;1;3.7
5729;2298;1;5.6
5730;1140;1;8.9
5731;482;1;3.9
5732;2091;1;6.5
5733;2944;1;1.7
5734;2277;1;2.7
5735;1905;1;3.8
5736;2700;1;6.8
5737;950;1;7.5
5738;3719;1;2.8
5739;1884;1;5.9
5740;2599;1;3.6
5741;889;1;2.2
5742;3224;1;8.7
5743;2383;1;1.1
5744;1117;1;7.3
5745;1033;1;7.6
5746;310;1;10.9
5747;2325;1;2.1
5748;2201;1;5.4
5749;2621;1;6.3
5750;3282;1;3.7
5751;2862;1;9.7
5752;1026;1;4.7
5753;2565;1;8.4
5754;2753;1;8.5
5755;2764;1;4.5
5756;1530;1;2.6
5757;2124;1;6.3
5758;1506;1;5.4
5759;383;1;10.5
5760;1972;1;8.1
5761;2352;1;9.1
5762;576;1;4.0
5763;2477;1;8.0
5764;2881;1;1.9
5765;1586;1;9.5
5766;3243;1;9.2
5767;1166;1;6.8
5768;26;1;7.3
5769;2786;1;10.3
5770;551;1;7.9
5771;3218;1;1.6
5772;614;1;7.4
5773;3535;1;9.1
5774;2873;1;4.3
5775;312;1;2.6
5776;348;1;2.2
5777;608;1;5.5
5778;2311;1;4.5
5779;3166;1;7.8
5780;565;1;5.0
5781;2758;1;4.3
5782;510;1;2.0
5783;3327;1;6.1
5784;295;1;10.8
5785;2625;1;8.3
5786;2419;1;1.1
5787;437;1;1.1
5788;3014;1;7.4
5789;2788;1;1.5
5790;2950;1;4.0
5791;1558;1;7.5
5792;2275;1;7.2
5793;1103;1;3.8
5794;1226;1;4.3
5795;2693;1;5.4
5796;3629;1;7.1
5797;1115;1;8.1
5798;1660;1;5.8
5799;1034;1;9.8
5800;828;1;10.5
5801;2190;1;9.4
5802;1020;1;5.2
5803;1580;1;10.9
5804;838;1;8.7
5805;773;1;3.4
5806;1956;1;6.9
5807;222;1;3.4
5808;1627;1;3.2
5809;1952;1;3.2
5810;1687;1;5.6
5811;1383;1;1.6
5812;617;1;8.7
5813;2360;1;10.1
5814;3085;1;4.6
5815;352;1;6.9
5816;3106;1;2.8
5817;1351;1;3.1
5818;1679;1;4.9
5819;1677;1;10.4
5820;3291;1;2.0
5821;2721;1;8.6
5822;2760;1;4.3
5823;1118;1;5.1
5824;1362;1;10.9
5825;1284;1;8.3
5826;2243;1;8.4
5827;1631;1;6.3
5828;1666;1;4.3
5829;3144;1;3.3
5830;1871;1;2.4
5831;2397;1;5.6
5832;2637;1;2.6
5833;2344;1;3.4
5834;1755;1;1.1
5835;2318;1;2.8
5836;1264;1;9.7
5837;2740;1;6.8
5838;1751;1;4.0
5839;834;1;5.2
5840;2666;1;1.0
5841;814;1;5.0
5842;3302;1;5.9
5843;2935;1;1.7
5844;446;1;7.4
5845;2954;1;8.0
5846;1978;1;5.0
5847;2410;1;4.2
5848;2627;1;5.0
5849;802;1;1.3
5850;1649;1;3.3
5851;2984;1;7.4
5852;2994;1;1.4
5853;2961;1;9.5
5854;1393;1;9.2
5855;1479;1;2.3
5856;343;1;9.5
5857;3374;1;10.3
5858;1477;1;10.1
5859;646;1;3.7
5860;44;1;6.6
5861;2772;1;2.4
5862;2607;1;3.3
5863;2175;1;7.0
5864;1672;1;5.8
5865;1160;1;10.8
5866;2723;1;1.0
5867;103;1;2.0
5868;672;1;5.9
5869;2381;1;8.4
5870;956;1;3.4
5871;1167;1;8.7
5872;2269;1;7.0
5873;1428;1;9.0
5874;1357;1;1.4
5875;2046;1;3.0
5876;3195;1;9.3
5877;325;1;4.2
5878;1455;1;1.1
5879;1924;1;10.0
5880;3611;1;3.9
5881;414;1;1.1
5882;884;1;8.5
5883;824;1;10.4
5884;2503;1;8.8
5885;2445;1;3.7
5886;3680;1;6.2
5887;2796;1;7.1
5888;858;1;3.5
5889;425;1;8.8
5890;1346;1;10.2
5891;1261;1;9.9
5892;2554;1;3.7
5893;3338;1;10.9
5894;764;1;1.1
5895;847;1;9.3
5896;3569;1;3.6
5897;1454;1;5.0
5898;1534;1;10.9
5899;2616;1;2.9
5900;1636;1;5.5
5901;765;1;5.2
5902;2005;1;4.2
5903;2689;1;9.8
5904;1127;1;7.8
5905;905;1;10.0
5906;818;1;3.5
5907;396;1;7.2
5908;3289;1;2.2
5909;2135;1;2.7
5910;1042;1;8.1
5911;1474;1;1.5
5912;3122;1;3.4
5913;3494;1;5.6
5914;2122;1;8.1
5915;270;1;6.7
5916;1067;1;8.5
5917;2371;1;2.5
5918;1114;1;1.9
5919;2405;1;5.4
5920;2012;1;10.6
5921;2597;1;5.1
5922;924;1;2.8
5923;1583;1;1.6
5924;3236;1;2.6
5925;644;1;6.8
5926;3383;1;3.1
5927;863;1;10.5
5928;2662;1;9.9
5929;2624;1;3.0
5930;555;1;8.8
5931;3523;1;4.7
5932;1743;1;6.2
5933;2916;1;4.7
5934;1623;1;1.1
5935;1788;1;2.2
5936;1217;1;9.4
5937;232;1;10.7
5938;1929;1;1.4
5939;1973;1;4.3
5940;1327;1;1.7
5941;1314;1;6.5
5942;2830;1;5.1
5943;155;1;8.2
5944;3601;1;10.0
5945;2131;1;2.3
5946;512;1;4.4
5947;3190;1;7.3
5948;771;1;2.4
5949;1497;1;1.1
5950;2049;1;6.6
5951;552;1;2.8
5952;3619;1;3.8
5953;3217;1;10.3
5954;2527;1;8.7
5955;648;1;1.0
5956;2011;1;4.0
5957;297;1;2.1
5958;2035;1;2.5
5959;2797;1;2.2
5960;429;1;7.9
5961;778;1;7.1
5962;1260;1;7.5
5963;690;1;3.0
5964;2929;1;9.3
5965;1552;1;7.4
5966;1157;1;7.0
5967;1640;1;1.4
5968;1394;1;5.6
5969;1078;1;5.5
5970;2909;1;9.2
5971;2425;1;1.7
5972;2771;1;4.7
5973;639;1;3.3
5974;3357;1;10.8
5975;380;1;10.3
5976;1184;1;4.5
5977;1298;1;8.1
5978;1080;1;3.7
5979;3154;1;4.3
5980;3303;1;8.2
5981;2918;1;6.0
5982;2502;1;1.1
5983;1969;1;7.9
5984;3397;1;3.1
5985;2528;1;4.7
5986;2821;1;5.8
5987;1827;1;4.7
5988;1606;1;2.8
5989;3658;1;2.9
5990;3659;1;8.8
5991;1712;1;1.9
5992;2744;1;6.4
5993;2682;1;1.7
5994;1605;1;1.4
5995;198;1;2.4
5996;1245;1;10.4
5997;663;1;10.5
5998;2338;1;4.4
5999;1303;1;8.0
6000;1154;1;6.5
6001;3399;1;6.8
6002;571;1;10.3
6003;627;1;10.2
6004;2998;1;3.6
6005;1471;1;7.8
6006;154;1;5.6
6007;2566;1;8.0
6008;3610;1;5.5
6009;943;1;9.3
6010;3138;1;7.2
6011;951;1;3.4
6012;273;1;6.2
6013;2709;1;10.4
6014;2934;1;7.4
6015;3520;1;4.5
6016;3328;1;4.9
6017;2147;1;8.0
6018;1368;1;5.5
6019;923;1;7.3
6020;3623;1;6.5
6021;1512;1;6.6
6022;1695;1;1.9
6023;1243;1;6.1
6024;745;1;2.8
6025;336;1;4.0
6026;878;1;3.9
6027;419;1;3.7
6028;842;1;3.5
6029;3476;1;2.7
6030;2195;1;1.2
6031;2742;1;10.2
6032;2333;1;3.2
6033;398;1;6.3
6034;2968;1;6.2
6035;2286;1;3.6
6036;1987;1;4.4
6037;1091;1;3.9
6038;577;1;3.9
6039;1144;1;5.8
6040;3675;1;4.2
6041;1332;1;2.3
6042;366;1;3.5
6043;1188;1;10.6
6044;673;1;3.8
6045;1676;1;5.6
6046;1238;1;6.7
6047;1492;1;1.1
6048;2717;1;9.4
6049;1153;1;2.5
6050;286;1;3.3
6051;2200;1;8.0
6052;197;1;7.2
6053;2996;1;10.9
6054;3389;1;8.7
6055;674;1;6.0
6056;156;1;8.1
6057;738;1;9.4
6058;1263;1;6.6
6059;987;1;9.0
6060;2564;1;7.9
6061;386;1;6.0
6062;3280;1;10.8
6063;1729;1;2.5
6064;56;1;3.9
6065;3607;1;10.9
6066;300;1;9.0
6067;1875;1;8.6
6068;1654;1;2.5
6069;1199;1;9.2
6070;2096;1;8.0
6071;2951;1;2.0
6072;2207;1;6.7
6073;2143;1;9.7
6074;3098;1;6.0
6075;641;1;8.6
6076;2787;1;7.2
6077;3311;1;8.4
6078;596;1;6.3
6079;2226;1;1.1
6080;415;1;6.6
6081;2505;1;10.6
6082;3326;1;8.2
6083;3347;1;9.2
6084;1310;1;2.8
6085;1390;1;2.0
6086;558;1;5.7
6087;3099;1;1.2
6088;1910;1;9.8
6089;1508;1;6.2
6090;1810;1;7.5
6091;3649;1;3.2
6092;3606;1;1.4
6093;1058;1;4.7
6094;1323;1;2.9
6095;2504;1;8.5
6096;1427;1;3.9
6097;1320;1;3.5
6098;492;1;4.1
6099;1415;1;10.3
6100;1844;1;7.1
6101;1203;1;10.7
6102;1544;1;10.8
6103;3018;1;9.0
6104;1581;1;5.4
6105;2800;1;2.4
6106;1335;1;8.2
6107;239;1;3.0
6108;3304;1;5.3
6109;2081;1;6.7
6110;1452;1;6.2
6111;2033;1;9.0
6112;2833;1;9.5
6113;432;1;8.8
6114;1307;1;10.9
6115;392;1;9.4
6116;1101;1;8.6
6117;2154;1;9.9
6118;1912;1;9.3
6119;654;1;8.6
6120;1399;1;2.4
6121;1538;1;2.6
6122;2380;1;9.1
6123;1591;1;10.6
6124;1579;1;2.8
6125;1962;1;8.8
6126;3008;1;5.2
6127;2705;1;3.9
6128;1487;1;3.3
6129;488;1;6.8
6130;3444;1;10.6
6131;3704;1;9.7
6132;3343;1;3.0
6133;1866;1;9.5
6134;2472;1;2.3
6135;3726;1;7.5
6136;2254;1;9.1
6137;2258;1;6.9
6138;3337;1;10.9
6139;149;1;10.2
6140;1909;1;4.8
6141;1356;1;9.7
6142;2064;1;4.1
6143;1005;1;1.4
6144;277;1;8.7
6145;1031;1;4.8
6146;2574;1;9.0
6147;2751;1;8.1
6148;2180;1;2.0
6149;2267;1;1.4
6150;2430;1;5.0
6151;389;1;10.6
6152;453;1;8.9
6153;854;1;5.2
6154;2885;1;6.7
6155;2532;1;1.6
6156;1131;1;10.6
6157;1930;1;4.4
6158;2085;1;1.2
6159;2132;1;3.7
6160;2390;1;2.6
6161;1876;1;10.9
6162;1914;1;5.8
6163;2535;1;1.2
6164;1387;1;9.8
6165;509;1;4.3
6166;172;1;6.4
6167;1983;1;1.6
6168;2394;1;1.7
6169;2677;1;2.2
6170;3305;1;6.9
6171;2970;1;1.2
6172;975;1;2.4
6173;2659;1;7.0
6174;2752;1;6.8
6175;2178;1;1.8
6176;615;1;10.8
6177;2748;1;7.0
6178;2706;1;3.5
6179;3269;1;2.5
6180;1230;1;8.8
6181;783;1;5.7
6182;877;1;6.3
6183;3647;1;9.0
6184;870;1;2.2
6185;2265;1;7.6
6186;2176;1;5.9
6187;2470;1;9.4
6188;1728;1;6.5
6189;711;1;10.2
6190;3057;1;3.9
6191;2942;1;10.4
6192;798;1;9.4
6193;1163;1;10.1
6194;2915;1;9.2
6195;2486;1;6.7
6196;2449;1;7.8
6197;2446;1;1.2
6198;2557;1;5.0
6199;984;1;1.7
6200;48;1;9.4
6201;3609;1;8.6
6202;2623;1;10.4
6203;2385;1;6.0
6204;362;1;2.3
6205;2156;1;5.8
6206;634;1;1.0
6207;152;1;7.3
6208;1642;1;1.8
6209;2066;1;4.4
6210;2572;1;8.4
6211;1450;1;6.3
6212;779;1;10.2
6213;421;1;5.7
6214;2737;1;3.0
6215;282;1;6.2
6216;201;1;3.3
6217;3405;1;1.4
6218;2512;1;1.5
6219;759;1;10.2
6220;2836;1;10.9
6221;458;1;4.8
6222;1699;1;2.0
6223;411;1;10.7
6224;1334;1;3.7
6225;1269;1;7.0
6226;2296;1;5.8
6227;1624;1;9.3
6228;2927;1;6.9
6229;2545;1;8.4
6230;3298;1;3.8
6231;1526;1;2.5
6232;1920;1;7.0
6233;2580;1;10.4
6234;49;1;8.7
6235;2813;1;5.8
6236;2741;1;8.2
6237;469;1;1.7
6238;955;1;2.9
6239;852;1;7.5
6240;123;1;2.6
6241;599;1;8.7
6242;1522;1;6.9
6243;215;1;9.8
6244;121;1;7.4
6245;3671;1;9.1
6246;2774;1;8.3
6247;1776;1;9.0
6248;959;1;4.6
6249;2310;1;7.9
6250;749;1;4.2
6251;2604;1;9.5
6252;1045;1;2.6
6253;983;1;6.3
6254;340;1;2.2
6255;1071;1;4.3
6256;122;1;10.7
6257;2581;1;10.2
6258;2014;1;8.9
6259;402;1;8.8
6260;2056;1;7.0
6261;1439;1;9.6
6262;1312;1;1.4
6263;2058;1;6.2
6264;1169;1;10.3
6265;2454;1;3.1
6266;1849;1;2.0
6267;271;1;1.5
6268;1554;1;10.0
6269;3643;1;8.9
6270;2196;1;2.3
6271;109;1;4.4
6272;1405;1;3.0
6273;1645;1;10.0
6274;2587;1;6.6
6275;528;1;9.3
6276;2378;1;5.5
6277;3066;1;5.0
6278;1510;1;8.9
6279;953;1;10.7
6280;1673;1;1.7
6281;960;1;5.2
6282;843;1;2.5
6283;341;1;3.7
6284;715;1;9.8
6285;2230;1;8.5
6286;708;1;7.0
6287;500;1;8.6
6288;993;1;7.0
6289;173;1;8.9
6290;1171;1;9.6
6291;2868;1;2.3
6292;664;1;10.5
6293;1514;1;2.7
6294;89;1;10.4
6295;3179;1;8.9
6296;2022;1;8.1
6297;1587;1;2.1
6298;2816;1;4.9
6299;1420;1;7.3
6300;338;1;6.9
6301;1267;1;7.6
6302;793;1;7.5
6303;1682;1;2.4
6304;2134;1;3.3
6305;190;1;8.1
6306;2198;1;9.6
6307;2917;1;6.1
6308;2158;1;1.3
6309;2526;1;5.8
6310;170;1;3.3
6311;2469;1;10.8
6312;1626;1;6.8
6313;1355;1;6.2
6314;2294;1;8.5
6315;150;1;8.8
6316;1211;1;7.5
6317;2146;1;1.2
6318;463;1;1.2
6319;1200;1;9.4
6320;1778;1;9.8
6321;2840;1;7.2
6322;1311;1;5.8
6323;1141;1;7.8
6324;479;1;2.1
6325;556;1;1.9
6326;144;1;10.0
6327;1633;1;5.6
6328;2501;1;10.7
6329;1016;1;9.6
6330;1248;1;6.8
6331;2010;1;9.9
6332;1750;1;7.2
6333;2089;1;9.2
6334;2375;1;7.2
6335;473;1;7.8
6336;727;1;5.3
6337;1000;1;5.2
6338;3270;1;10.3
6339;754;1;9.9
6340;2541;1;1.8
6341;2192;1;4.0
6342;1313;1;9.3
6343;2399;1;7.0
6344;2465;1;6.6
6345;231;1;4.7
6346;2413;1;2.0
6347;2602;1;1.9
6348;2530;1;8.1
6349;1824;1;1.6
6350;211;1;6.7
6351;722;1;9.6
6352;1104;1;4.6
6353;2119;1;7.2
6354;582;1;9.7
6355;3013;1;4.4
6356;3086;1;1.6
6357;1029;1;10.6
6358;2933;1;3.9
6359;2358;1;1.9
6360;1531;1;7.6
6361;176;1;3.2
6362;2749;1;2.0
6363;2938;1;5.9
6364;1105;1;4.3
6365;3632;1;1.5
6366;914;1;7.0
6367;431;1;4.2
6368;382;1;3.2
6369;2062;1;8.4
6370;2416;1;1.6
6371;2462;1;4.6
6372;2847;1;6.9
6373;2185;1;5.5
6374;619;1;10.8
6375;136;1;4.8
6376;626;1;8.8
6377;1480;1;10.0
6378;606;1;9.6
6379;1372;1;8.7
6380;1787;1;1.1
6381;1493;1;3.5
6382;1279;1;6.8
6383;2341;1;5.6
6384;1422;1;7.2
6385;2508;1;4.0
6386;1886;1;6.0
6387;1683;1;2.9
6388;2073;1;3.3
6389;790;1;2.5
6390;1693;1;4.9
6391;424;1;6.1
6392;3603;1;8.0
6393;1294;1;3.2
6394;1484;1;10.6
6395;1934;1;10.7
6396;2068;1;7.0
6397;661;1;3.5
6398;1436;1;5.7
6399;1316;1;4.4
6400;856;1;3.3
6401;537;1;3.8
6402;3587;1;6.7
6403;2583;1;7.4
6404;2722;1;3.4
6405;2264;1;1.6
6406;266;1;6.8
6407;1577;1;6.0
6408;2356;1;7.5
6409;2373;1;10.5
6410;695;1;9.9
6411;1090;1;8.7
6412;1094;1;3.7
6413;972;1;8.2
6414;832;1;9.4
6415;1921;1;10.2
6416;803;1;10.1
6417;1862;1;1.6
6418;464;1;6.4
6419;2663;1;10.8
6420;102;1;2.9
6421;1979;1;2.2
6422;1688;1;9.9
6423;2925;1;6.1
6424;1348;1;2.2
6425;1437;1;7.4
6426;1181;1;10.6
6427;742;1;4.2
6428;2609;1;2.3
6429;1287;1;2.4
6430;1028;1;8.7
6431;416;1;3.6
6432;442;1;7.7
6433;1553;1;3.4
6434;1614;1;5.5
6435;2499;1;2.0
6436;2001;1;6.5
6437;845;1;7.6
6438;259;1;10.7
6439;874;1;5.1
6440;1138;1;7.2
6441;2747;1;8.4
6442;681;1;7.0
6443;1797;1;7.5
6444;2251;1;4.0
6445;2339;1;10.0
6446;456;1;6.4
6447;162;1;4.5
6448;867;1;7.7
6449;2754;1;10.9
6450;2824;1;3.5
6451;966;1;1.3
6452;378;1;6.1
6453;2688;1;9.2
6454;1951;1;2.4
6455;903;1;9.9
6456;1760;1;8.4
6457;1980;1;5.7
6458;587;1;1.3
6459;694;1;4.1
6460;2443;1;4.8
6461;1540;1;1.4
6462;521;1;9.2
6463;498;1;3.2
6464;275;1;9.9
6465;3707;1;9.6
6466;140;1;4.1
6467;2015;1;2.3
6468;1590;1;9.3
6469;3299;1;2.2
6470;1156;1;4.4
6471;788;1;6.1
6472;522;1;3.2
6473;1256;1;7.5
6474;2843;1;2.2
6475;2905;1;3.5
6476;2436;1;5.2
6477;2556;1;5.8
6478;1761;1;8.1
6479;2991;1;1.8
6480;1418;1;4.5
6481;1504;1;6.6
6482;2989;1;1.9
6483;810;1;6.3
6484;2489;1;5.4
6485;1406;1;8.2
6486;2727;1;5.7
6487;241;1;3.8
6488;2107;1;7.7
6489;2248;1;5.2
6490;1276;1;9.4
6491;2586;1;3.5
6492;3261;1;4.3
6493;976;1;6.7
6494;159;1;3.9
6495;887;1;3.1
6496;248;1;8.5
6497;1546;1;10.4
6498;806;1;2.3
6499;669;1;2.3
6500;934;1;4.7
6501;2726;1;9.9
6502;1046;1;9.8
6503;202;1;6.0
6504;1527;1;8.7
6505;2667;1;9.0
6506;607;1;1.5
6507;2303;1;7.2
6508;3395;1;10.1
6509;1486;1;5.6
6510;761;1;3.1
6511;504;1;4.6
6512;171;1;4.1
6513;2930;1;1.5
6514;1023;1;6.5
6515;2031;1;9.3
6516;535;1;6.2
6517;822;1;2.8
6518;1386;1;2.6
6519;1950;1;7.8
6520;550;1;9.1
6521;1149;1;10.4
6522;263;1;5.1
6523;1425;1;5.7
6524;1839;1;8.3
6525;2464;1;4.9
6526;520;1;2.1
6527;2189;1;6.7
6528;1836;1;6.6
6529;2140;1;2.6
6530;1872;1;9.8
6531;2672;1;2.9
6532;229;1;9.4
6533;1177;1;6.0
6534;1253;1;5.5
6535;2426;1;7.3
6536;1681;1;10.8
6537;755;1;7.8
6538;2334;1;5.8
6539;1507;1;10.3
6540;3684;1;10.6
6541;218;1;9.4
6542;3060;1;4.0
6543;2724;1;4.6
6544;2673;1;2.5
6545;1062;1;3.0
6546;2707;1;5.9
6547;999;1;1.4
6548;907;1;3.9
6549;1139;1;6.4
6550;457;1;1.6
6551;332;1;7.6
6552;2459;1;1.1
6553;3701;1;7.8
6554;719;1;3.4
6555;2051;1;1.7
6556;1646;1;6.2
6557;2525;1;9.7
6558;1852;1;5.9
6559;662;1;8.5
6560;2815;1;3.1
6561;2194;1;7.8
6562;2483;1;9.8
6563;2350;1;4.4
6564;1122;1;7.0
6565;499;1;10.9
6566;1315;1;7.3
6567;1635;1;10.0
6568;688;1;10.4
6569;1917;1;3.7
6570;2820;1;5.5
6571;2782;1;3.1
6572;2694;1;4.7
6573;2531;1;3.7
6574;1187;1;7.6
6575;597;1;7.1
6576;2079;1;3.4
6577;2568;1;10.8
6578;478;1;9.4
6579;2340;1;1.2
6580;1632;1;9.5
6581;1007;1;3.4
6582;1132;1;10.4
6583;2110;1;8.4
6584;1948;1;2.8
6585;3584;1;2.6
6586;2644;1;7.7
6587;1053;1;4.5
6588;2982;1;4.9
6589;2710;1;8.9
6590;1317;1;5.8
6591;184;1;9.6
6592;2661;1;5.0
6593;542;1;7.8
6594;1205;1;5.5
6595;1110;1;1.5
6596;1212;1;2.6
6597;2228;1;8.3
6598;2962;1;7.1
6599;513;1;4.7
6600;1617;1;2.0
6601;931;1;8.7
6602;1371;1;2.5
6603;485;1;7.7
6604;2114;1;4.7
6605;2052;1;4.0
6606;2767;1;10.1
6607;1219;1;1.5
6608;3355;1;4.0
6609;2460;1;4.0
6610;3551;1;5.7
6611;952;1;1.4
6612;1043;1;3.2
6613;1759;1;9.3
6614;525;1;5.5
6615;1018;1;8.8
6616;991;1;10.1
6617;1720;1;6.1
6618;2588;1;10.1
6619;1467;1;9.6
6620;2026;1;6.7
6621;452;1;6.1
6622;807;1;6.5
6623;1817;1;8.0
6624;1283;1;2.8
6625;640;1;7.1
6626;1708;1;10.8
6627;1897;1;6.7
6628;1560;1;7.9
6629;3058;1;7.9
6630;1873;1;6.5
6631;2856;1;5.1
6632;2691;1;2.0
6633;2720;1;9.7
6634;1326;1;8.0
6635;906;1;8.4
6636;322;1;3.9
6637;1338;1;9.1
6638;1052;1;9.1
6639;2289;1;4.5
6640;1056;1;4.3
6641;2355;1;9.5
6642;936;1;6.9
6643;335;1;10.2
6644;1659;1;1.1
6645;2044;1;3.8
6646;357;1;4.7
6647;2509;1;4.5
6648;298;1;3.8
6649;864;1;3.8
6650;2641;1;5.5
6651;1608;1;5.7
6652;581;1;10.9
6653;2151;1;7.3
6654;2615;1;3.8
6655;2888;1;7.6
6656;1949;1;7.6
6657;1744;1;1.9
6658;1923;1;1.8
6659;1549;1;5.8
6660;256;1;4.2
6661;100;1;10.1
6662;1706;1;9.0
6663;677;1;10.8
6664;2630;1;1.8
6665;240;1;6.0
6666;112;1;6.3
6667;1990;1;9.8
6668;2197;1;1.4
6669;1361;1;5.2
6670;1573;1;10.9
6671;2406;1;9.0
6672;279;1;9.4
6673;827;1;7.5
6674;3589;1;7.0
6675;507;1;8.3
6676;1602;1;7.8
6677;1247;1;5.3
6678;1295;1;1.1
6679;2516;1;6.4
6680;2979;1;4.6
6681;964;1;1.2
6682;1796;1;4.1
6683;995;1;4.5
6684;2203;1;2.7
6685;2780;1;3.2
6686;443;1;8.0
6687;2683;1;1.1
6688;949;1;6.5
6689;772;1;7.6
6690;2253;1;8.3
6691;1417;1;8.1
6692;800;1;10.4
6693;1410;1;1.8
6694;135;1;3.8
6695;901;1;8.4
6696;1942;1;3.9
6697;655;1;2.0
6698;1309;1;9.1
6699;2217;1;7.1
6700;1931;1;4.3
6701;296;1;6.6
6702;2210;1;8.8
6703;2282;1;4.7
6704;1061;1;6.9
6705;2536;1;1.8
6706;2246;1;1.1
6707;2658;1;6.3
6708;1111;1;7.9
6709;125;1;8.0
6710;2354;1;5.7
6711;1458;1;2.5
6712;977;1;8.1
6713;376;1;9.8
6714;117;1;3.2
6715;1710;1;6.4
6716;1385;1;7.0
6717;1809;1;1.0
6718;1523;1;3.8
6719;2880;1;2.1
6720;245;1;9.6
6721;2866;1;9.6
6722;2712;1;3.7
6723;1037;1;9.7
6724;2546;1;5.4
6725;2407;1;6.8
6726;808;1;1.9
6727;1565;1;5.2
6728;1719;1;10.3
6729;1520;1;7.7
6730;2715;1;4.3
6731;1893;1;9.0
6732;2877;1;5.6
6733;1775;1;8.0
6734;1539;1;5.4
6735;799;1;9.5
6736;1674;1;8.4
6737;2040;1;7.6
6738;3061;2;7.2
6739;1416;2;5.1
6740;3691;2;7.4
6741;3255;2;1.5
6742;468;2;3.5
6743;1047;2;4.3
6744;3632;2;10.8
6745;898;2;7.2
6746;2873;2;2.1
6747;1585;2;3.6
6748;960;2;7.9
6749;3526;2;6.5
6750;28;2;5.4
6751;2309;2;4.1
6752;3182;2;1.3
6753;3529;2;4.4
6754;3111;2;1.7
6755;1225;2;1.0
6756;2107;2;2.6
6757;1434;2;3.6
6758;1652;2;2.9
6759;1341;2;6.1
6760;3490;2;7.8
6761;2116;2;7.6
6762;3251;2;1.5
6763;3594;2;9.3
6764;764;2;7.4
6765;3121;2;2.5
6766;905;2;9.8
6767;3304;2;7.7
6768;333;2;8.4
6769;2633;2;7.2
6770;2990;2;10.1
6771;2632;2;7.5
6772;361;2;5.6
6773;540;2;8.8
6774;314;2;4.8
6775;2532;2;2.2
6776;2829;2;5.8
6777;3220;2;1.4
6778;2026;2;2.3
6779;3431;2;4.9
6780;414;2;9.9
6781;3320;2;5.5
6782;1809;2;4.2
6783;1665;2;7.6
6784;546;2;5.6
6785;817;2;5.5
6786;1772;2;1.8
6787;2711;2;9.1
6788;80;2;10.5
6789;1433;2;3.0
6790;2792;2;10.8
6791;3131;2;7.4
6792;1828;2;8.7
6793;961;2;10.7
6794;92;2;4.6
6795;3311;2;9.1
6796;1861;2;8.8
6797;3235;2;3.1
6798;3348;2;8.6
6799;1854;2;9.1
6800;3139;2;4.1
6801;635;2;2.7
6802;900;2;6.6
6803;1653;2;1.1
